id,canonical_name,name,file_size,parent_id,part_type
1677,D:\Data\Dev\G2\Applications\G2.Tivo\Reference\mindrpc\1.1 misc\06-04-11-124552-0008-002-response-mindRpcResponse.txt,06-04-11-124552-0008-002-response-mindRpcResponse.txt,121,1162,2
1611,D:\Music\Music\Originals\The Allman Brothers Band,The Allman Brothers Band,48130474,391,1
86,E:\gnet-share\stable-diffusion\stable-diffusion-webui\venv\Lib\site-packages\pandas,pandas,23344,85,1
481,D:\Data\Temp\src\Applications\G2.Tivo\Reference\Streambaby\main\src\mp4\util\atom\moov\udta\meta,meta,316,480,1
264,D:\Data\Setups\DevSoftware\Crystal\Crystal7CD (70006-5682440),Crystal7CD (70006-5682440),8580,263,1
349,D:\Data\Dev\Archive\ckgentry.com\drupal-7.0-alpha6.1,drupal-7.0-alpha6.1,75928,348,1
146,D:\Data\Dev\GoldCoast\Archive\GCA.bak\CTMS\Archive\Client.bak,Client.bak,1716,145,1
429,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\1,1,29624640,22,1
528,D:\Archive\ckgentry.org\ckgentry.org\drupal-gardens.delete\docroot\sites\all\libraries\htmlpurifier,htmlpurifier,173,527,1
1377,E:\Backup from old 4TB Drive\LR Backup 7-27-2015\Gentry\Gentry Previews.lrdata\8\8EAB,8EAB,9264,121,1
1529,E:\gnet-share\Media\Home Videos\2001-2010\2002\Tayler Dance\scene'20020606 18.09.09.avi,scene'20020606 18.09.09.avi,520936530,1528,2
123,E:\Backup from old 4TB Drive\LR Backup 7-27-2015\Gentry\Gentry Previews.lrdata\8\859B\859B02C4-73E2-41F5-9997-DCE47FAEE6D8-05daea287739b47c27cea4102e72ecd9.lrprev,859B02C4-73E2-41F5-9997-DCE47FAEE6D8-05daea287739b47c27cea4102e72ecd9.lrprev,15328,122,2
1867,D:\Archive\ckgentry.org\ckgentry.org\drupal-7.0-alpha6\SOAP\Parser.php,Parser.php,20180,1866,2
167,D:\Data\Dev\GoldCoast\Archive\TrialTracker\Archive\TrialTracker-base template - works,TrialTracker-base template - works,858,166,1
340,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\@cirrusct.bak\.archive\common\packages\relational-schema\src\schema,schema,287,339,1
1334,D:\Archive\Archive From Hulk\Avanade\Avanade.6\Nationwide\Startup Materials,Startup Materials,1200462,1333,1
930,D:\Archive\Archive From Hulk\Media\Digital Pictures\Publish\Hunter\Web\06-07-2003,06-07-2003,2042,929,1
1221,D:\Archive\Archive From Hulk\Users\Gary\Avanade\Projects\RailInc\RailInc\POC\RailInc.POC.Web.Services\images,images,105995,1220,1
1819,D:\Data\Dev\G2\Applications\G2.Tivo\src\.hg.bak\store\data\_g_w_g._tivo._library,_g_w_g._tivo._library,273,307,1
1793,D:\Data\Dev\Archive\GWG\GWG.Tivo\REORG\FromHG\.hg\store\data\_g_w_g._tivo._data\_model,_model,273,1792,1
444,D:\Data\Dev\Archive\GWG\GWG.Tivo\3PReference\Streambaby\streambaby\main\src\mp4\util\atom\moov,moov,316,443,1
1102,D:\Archive\ckgentry.org\ckgentry.org\drupal\sites\all\libraries\colorbox\example4\images\border1.png,border1.png,896,1101,2
1075,D:\Data\Dev\Samples\ArticleThreeSource\Backup\Testing.Core\XPButtonCase\XPButtonCaseStateCollection.cs,XPButtonCaseStateCollection.cs,2160,1074,2
717,D:\Data\Dev\GoldCoast\Archive\3-4-2016\Bak.tmp\gca-ctms-app-web,gca-ctms-app-web,1955,716,1
1061,D:\Archive\Archive From Hulk\Dev\Dev\Samples,Samples,5628,1060,1
245,D:\Archive\Archive From Hulk\Dev\AvanadeDemo,AvanadeDemo,2436,244,1
300,D:\Data\Dev\G2\Applications\G2.Tivo\src\.hg\store\data,data,2391,299,1
954,D:\Data\Leesa Surface Backup 3-7-2017\Onedrive\Pictures\2015-10\IMG_0501.JPG,IMG_0501.JPG,1578414,952,2
1413,D:\Archive\ckgentry.org\ckgentry.org\drupal-gardens\sites\all\libraries\ckeditor\_source,_source,896,1412,1
892,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\cirrusclinical.com\wp\Sample2\wp-content\themes\avada\Avada\includes\lib\inc\redux,redux,12370,891,1
549,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\0\0841,0841,1953616,55,1
1008,D:\Data\Dev\GoldCoast\Reference\fuse-dev\bower_components\angular-material\modules\closure\whiteframe,whiteframe,782,1007,1
1826,E:\Music\Manu Chao\Clandestino (Rip),Clandestino (Rip),19174607,1825,1
1159,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\bak.7-1-2017\cirrusCT.com\src\include\rs-plugin\demos\whiteboard\assets\busy-icons-svg,busy-icons-svg,14495,1158,1
93,E:\Temp\sd.webui\system\python,python,132909,92,1
1351,D:\Video\VideoProjects,VideoProjects,28808,756,1
224,E:\Backup from old 4TB Drive\LR Backup 7-27-2015\Gentry\Gentry Previews.lrdata\7,7,7442176,18,1
335,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\@cirrusct.bak\.archive\common\packages\relational-schema,relational-schema,574,334,1
1879,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\A\AC44\AC44F2A4-34FA-4B3E-B3EA-5F01AE163540-7f868ef786ff03fda988958ac79b476c.lrprev,AC44F2A4-34FA-4B3E-B3EA-5F01AE163540-7f868ef786ff03fda988958ac79b476c.lrprev,6249072,1878,2
1818,D:\Data\Dev\G2\Applications\G2.Tivo\src\.hg.bak\store\data\_g_w_g._tivo._data\_model\_tivo_model.cs.i,_tivo_model.cs.i,273,1817,2
834,D:\Data\Dev\Archive\GCA\Delete\7-19-2016\gca-ctms-app-web.bak,gca-ctms-app-web.bak,418,703,1
482,D:\Data\Temp\src\Applications\G2.Tivo\Reference\Streambaby\main\src\mp4\util\atom\moov\udta\meta\ilst,ilst,316,481,1
1630,E:\gnet-share\stable-diffusion\stable-diffusion-webui\venv\Lib\site-packages\numpy,numpy,2556,85,1
1703,D:\Data\Leesa Surface Backup 3-7-2017\Onedrive\Pictures\2013-10\IMG_0022.JPG,IMG_0022.JPG,103304,1701,2
1551,D:\Archive\Archive From Hulk\Dev\Samples\ddfmall6\frmFindReplace.frx,frmFindReplace.frx,330,1550,2
643,E:\gnet-share\stable-diffusion\stable-diffusion-webui\venv\Lib\site-packages\torch\testing\_internal\codegen\random_topo_test.py,random_topo_test.py,16857,642,2
1210,D:\Archive\Archive From Hulk\Users\Gary\Avanade\Projects\InteropDemo\POC\dotNet\RailInc.POC.Web\images\RRLogos.jpg,RRLogos.jpg,105995,1209,2
1226,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\C\C129\C1297BE7-1111-4441-98E4-52116572C13A-07cc63f155500a902b21fef7be6585b5.lrprev,C1297BE7-1111-4441-98E4-52116572C13A-07cc63f155500a902b21fef7be6585b5.lrprev,7328,1225,2
241,D:\Data\Temp\adt-bundle-windows-x86_64-20131030\adt-bundle-windows-x86_64-20131030\sdk\extras\android\support\v7\mediarouter\res,res,1449,240,1
1762,D:\Data\Temp\src\Applications\G2.Tivo\Scratch\Net2\GWG.Net.Tcp.Windows.Server\obj\x86\Debug,Debug,436,1761,1
1726,D:\Data\Dev\Archive\G2.Tivo\Scratch\Net2\GWG.Net.Tcp.Windows.Server\obj\x86\Debug,Debug,436,1725,1
827,D:\Data\Dev\Archive\GWG\GWG.Tivo\Backup\VS10\.hg\store\data\_g_w_g._tivo\_g_w_g._tivo._server\_modules\_tivo_net_module.cs.i,_tivo_net_module.cs.i,516,826,2
976,D:\Data\Dev\GoldCoast\GCA\app.tmp\gca-app-web\bower_components\angular-material\modules\closure,closure,782,975,1
1896,D:\Archive\Archive From Hulk\Media\Digital Pictures\Old Structure (Restored from Hulk 2008 Drive Crash)\Originals\Files\2006-08 (Aug),2006-08 (Aug),1789791,585,1
937,D:\Archive\Archive From Hulk\Old Machines\Beetlejuice Backup\Save\Old Drive\From Fester\Digital Pictures\Hunter\Web\06-07-2003,06-07-2003,2042,936,1
1043,D:\Data\Dev\GoldCoast\GCA\CTMS\gca-ctms-server-win,gca-ctms-server-win,143,987,1
31,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\3\331C\331C7E19-5EB9-4437-8233-35B49542B884-3b8c8abdf590866313ed1fb62129c904.lrprev,331C7E19-5EB9-4437-8233-35B49542B884-3b8c8abdf590866313ed1fb62129c904.lrprev,13968,30,2
613,D:\Archive\ckgentry.org\ckgentry.org\drupal-7.0-alpha6\sites\all\themes\zen\STARTERKIT\images,images,610,612,1
619,E:\Backup from old 4TB Drive\LR Backup 7-27-2015\Gentry\Gentry Previews.lrdata\4\448E,448E,7136,618,1
1430,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\bak.7-1-2017\cirrusCT.com\reference\themeforest-9228123-canvas-the-multipurpose-html5-template\Package-HTML\HTML\include,include,554,677,1
1621,D:\Data\Setups\Drivers\ASUS Maximus V Extreme,ASUS Maximus V Extreme,32524,1620,1
1671,D:\Archive\Archive From Hulk\Dev\Dev\3PComponents\CommonLibrary.NET\src,src,2146,1670,1
1142,H:\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\bak.7-1-2017\cirrusCT.com\reference\themeforest-9228123-canvas-the-multipurpose-html5-template\Package-HTML\HTML\include,include,14495,1141,1
1731,D:\Data\Dev\Archive\G2.Tivo\src\Support\G2.Net.Windows.Server\obj\x86,x86,436,1730,1
433,D:\Data\Dev\Archive\GWG\GWG.Tivo\3PReference\Streambaby,Streambaby,632,432,1
310,D:\Data\Dev\G2\Applications\G2.Tivo\src\.hg.bak\store\data\_g_w_g._tivo\_support\_g_w_g._i_p_c,_g_w_g._i_p_c,572,309,1
642,E:\gnet-share\stable-diffusion\stable-diffusion-webui\venv\Lib\site-packages\torch\testing\_internal\codegen,codegen,16857,641,1
983,D:\Data\Dev\GoldCoast\GCA\clean\gca-ctms-app-web\bower_components\angular-material\modules,modules,782,982,1
14,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Smart Previews.lrdata,Gentry-v10 Smart Previews.lrdata,7005428,13,1
1153,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\@cirrusct.bak\.archive\core\.git\objects\71\5a8587386c474fecc872cc3a398ed3e3a03261,5a8587386c474fecc872cc3a398ed3e3a03261,54,1152,2
1770,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\A\A51B,A51B,6320,114,1
468,D:\Data\Temp\src\Applications\G2.Tivo\Reference,Reference,922,467,1
1498,D:\Archive\Archive From Hulk\Media\Digital Pictures\Publish\Tayler Favorites\DSC00483.JPG,DSC00483.JPG,2021042,961,2
1904,E:\Backup from old 4TB Drive\LR Backup 7-27-2015\Gentry\Gentry Previews.lrdata\4\4FB7,4FB7,2148416,618,1
449,D:\Data\Dev\G2\Applications\G2.Tivo\Reference,Reference,922,296,1
1013,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\F\FEEF\FEEF5937-3433-488E-8363-B971D1C8D4F7-07cc63f155500a902b21fef7be6585b5.lrprev,FEEF5937-3433-488E-8363-B971D1C8D4F7-07cc63f155500a902b21fef7be6585b5.lrprev,1046128,1012,2
1122,D:\Data\Dev\Archive\GWG\Archive1,Archive1,3686,268,1
870,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\cirrusclinical.com\wp\Sample1\wp-content\themes,themes,12370,869,1
11,D:\Pictures\Originals,Originals,631100960,10,1
397,E:\Backup from old 4TB Drive\Music\Originals\Samhain,Samhain,14689029,396,1
1582,D:\Archive\Archive From Hulk\Media\Digital Pictures\Publish\Hunter\Favorites\DSC00674.JPG,DSC00674.JPG,1875021,1581,2
322,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C,C,194375,321,1
1667,D:\Data\Dev\Archive\3PComponents\CommonLibrary.NET\src\Lib\CommonLibrary.NET\Authentication,Authentication,2146,1666,1
1527,D:\Video\Home Video\VideoCapture\2002\Tayler Dance\scene'20020606 18.09.09.avi,scene'20020606 18.09.09.avi,520936530,1526,2
60,D:\Music\Karaoke\Clean,Clean,13695797,59,1
1136,H:\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\bak.7-1-2017,bak.7-1-2017,14495,1135,1
234,D:\Data\Temp\adt-bundle-windows-x86_64-20131030\adt-bundle-windows-x86_64-20131030,adt-bundle-windows-x86_64-20131030,6079,233,1
270,D:\Data\Dev\Archive\GWG\GWG.Tivo\REORG,REORG,2391,269,1
1462,D:\Data\Temp\adt-bundle-windows-x86_64-20131030\adt-bundle-windows-x86_64-20131030\sdk\platforms\android-19\data\res,res,1374,1461,1
113,E:\Backup from old 4TB Drive\LR Backup 7-27-2015\Gentry\Gentry Previews.lrdata\A\AB56\AB562C49-E584-43FF-9FA3-3F4EA2ADF0BE-d50c20c1ab90a58022c1cbeae3328d75.lrprev,AB562C49-E584-43FF-9FA3-3F4EA2ADF0BE-d50c20c1ab90a58022c1cbeae3328d75.lrprev,2315472,112,2
565,D:\Data\Dev\Scratch\md Datatables 3P\mdDataTable-master (iamisti)\build\app,app,18208,564,1
1257,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Smart Previews.lrdata\3\35D0,35D0,1377288,1256,1
504,D:\Data\Dev\Archive\ckgentry.com\drupal-7.0-alpha6.1\sites\all\libraries\htmlpurifier,htmlpurifier,173,503,1
225,E:\Backup from old 4TB Drive\LR Backup 7-27-2015\Gentry\Gentry Previews.lrdata\7\7E11,7E11,1485072,224,1
991,D:\Data\Dev\GoldCoast\GCA\CTMS\gca-ctms-app-web.bak2\bower_components\angular-material\modules,modules,782,990,1
960,D:\Archive\Archive From Hulk\Media\Digital Pictures\June 2005 Original Structure\Hunter\03-09-22\DSC03149.JPG,DSC03149.JPG,1964139,959,2
1034,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\ctms.working\gca-ctms-server-win\src\GCA\GCA.Debug.Web\client\app\main\controller.ts,controller.ts,143,1033,2
1489,D:\Archive\Archive From Hulk\CAM\Old Server CAM Dir\3 - Distribution & Sales\Prospects,Prospects,147968,1488,1
1028,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\ctms.working\gca-ctms-server-win\src,src,143,1027,1
963,D:\Archive\Archive From Hulk\Old Machines\Beetlejuice Backup\Save\Old Drive\From Fester\Digital Pictures\Hunter\9-22-03,9-22-03,1964139,935,1
750,D:\Data\_MOVE TO ARCHIVE\Gary\Avanade\BD,BD,692824,749,1
494,D:\Music\Music\Originals\N.W.A\Straight Outta Compton\01 - Straight Outta Compton.flac,01 - Straight Outta Compton.flac,28645573,493,2
1154,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\bak.7-1-2017\cirrusCT.com\src\include,include,15049,679,1
1470,E:\Backup from old 4TB Drive\LR Backup 7-27-2015\Gentry\Gentry Previews.lrdata\8\841A,841A,2829440,121,1
272,D:\Data\Dev\Archive\GWG\GWG.Tivo\REORG\FromHG\.hg,.hg,2391,271,1
879,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\cirrusclinical.com\wp\Sample1\wp-content\themes\avada\Avada\includes\lib\inc\redux\framework\FusionReduxCore\assets,assets,12370,878,1
1310,D:\Archive\Archive From Hulk\Dev\dotNet\Samples,Samples,2513,908,1
25,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\E\ED45\ED45B39D-10F3-4A06-A6CE-6A4D0A6FEE96-943918c538513937aeabbb103282ad7e.lrprev,ED45B39D-10F3-4A06-A6CE-6A4D0A6FEE96-943918c538513937aeabbb103282ad7e.lrprev,18603520,24,2
1517,D:\Data\Dev\Samples\AlbumArtAggregator\MediaArtAggregator.SearchProvider\SearchProvider,SearchProvider,1308,1516,1
909,D:\Archive\Archive From Hulk\Dev\dotNet\Books,Books,39936,908,1
35,D:\Pictures\Originals\Image Files\Other\Camera Phones\Gary HTC Trophy,Gary HTC Trophy,1946380,34,1
965,D:\Archive\Archive From Hulk\Media\Digital Pictures\June 2005 Original Structure\Lake Pictures,Lake Pictures,2237193,920,1
1635,E:\gnet-share\stable-diffusion\stable-diffusion-webui\venv\Lib\site-packages\numpy\typing\tests\data\pass\array_constructors.py,array_constructors.py,2556,1634,2
576,E:\Backup from old 4TB Drive\LR Backup 7-27-2015\Gentry\Gentry Smart Previews.lrdata\5\5F30,5F30,718962,575,1
1464,D:\Data\Temp\adt-bundle-windows-x86_64-20131030\adt-bundle-windows-x86_64-20131030\sdk\platforms\android-19\data\res\drawable-mdpi\btn_check_on_disable_focused_holo_light.png,btn_check_on_disable_focused_holo_light.png,687,1463,2
1576,D:\Archive\Archive From Hulk\Media\Digital Pictures\June 2005 Original Structure\Hunter\03-06-07,03-06-07,1875021,921,1
441,D:\Data\Dev\Archive\GWG\GWG.Tivo\3PReference\Streambaby\streambaby\main\src\mp4,mp4,316,440,1
343,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\@cirrusct.bak\common\packages,packages,299,342,1
1286,D:\Data\Dev\Archive\G2.Tivo\src\.hg\store\data\_g_w_g._tivo\_g_w_g._tivo._windows_service,_g_w_g._tivo._windows_service,757,182,1
1331,D:\Data\Dev\GoldCoast\GCA\CTMS\gca-ctms-server-node\.git\objects\53\8a1acfde7794162d9fcf08d442db70e60ebd5a,8a1acfde7794162d9fcf08d442db70e60ebd5a,121,1330,2
1318,D:\Archive\Archive From Hulk\Media\Digital Pictures\Old Structure (Restored from Hulk 2008 Drive Crash)\Published\Originals\2003-10 (Oct)\DSC03696a.JPG,DSC03696a.JPG,1611033,1177,2
1253,E:\Backup from old 4TB Drive\LR Backup 7-27-2015\Gentry\Gentry Smart Previews.lrdata\3,3,1377288,5,1
897,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\cirrusclinical.com\wp\Sample2\wp-content\themes\avada\Avada\includes\lib\inc\redux\framework\FusionReduxCore\assets\css\vendor,vendor,12370,896,1
1278,D:\Data\Dev\Scratch\testReact-Fullstack\src\public,public,78,1277,1
320,E:\Backup from old 4TB Drive\Backblaze Restore C was on H,Backblaze Restore C was on H,194375,2,1
506,D:\Data\Dev\Archive\ckgentry.com\drupal-7.0-alpha6.1\sites\all\libraries\htmlpurifier\library\HTMLPurifier,HTMLPurifier,173,505,1
139,D:\Data,Data,13571822,9,1
989,D:\Data\Dev\GoldCoast\GCA\CTMS\gca-ctms-app-web.bak2\bower_components,bower_components,782,988,1
1754,D:\Data\Dev\G2\Applications\G2.Tivo\Scratch\Net2\GWG.Net.Tcp.Windows.Server\obj\x86,x86,436,1753,1
1883,E:\Backup from old 4TB Drive\LR Backup 7-27-2015\Gentry\Gentry Previews.lrdata\C\C0E0\C0E0EFD7-FAD0-403D-B316-04679A6BCF01-d50c20c1ab90a58022c1cbeae3328d75.lrprev,C0E0EFD7-FAD0-403D-B316-04679A6BCF01-d50c20c1ab90a58022c1cbeae3328d75.lrprev,3779760,1882,2
1212,D:\Archive\Archive From Hulk\Users\Gary\Avanade\Projects\InteropDemo\POC\dotNet\RailInc.POC.Web.Services\images,images,105995,1211,1
955,D:\Data\Leesa Surface Backup 3-7-2017\Pictures,Pictures,3363436,949,1
538,D:\Data\_MOVE TO ARCHIVE\Gary\WebSite\Spring06\Working\Original Images,Original Images,1806900,537,1
1602,D:\Archive\ckgentry.org\ckgentry.org\ged\places,places,977,1601,1
1313,D:\Archive\Archive From Hulk\Dev\dotNet\Samples\Enterprise Services in .NET\enterpriseservicesinnet\VB,VB,2239,1312,1
1058,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\9\9A25,9A25,499888,655,1
1801,D:\Data\Dev\Archive\GWG\GWG.Tivo\Source\.hg\store\data\_g_w_g._tivo._library,_g_w_g._tivo._library,273,282,1
1838,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\D\D6EC\D6EC36B7-9F53-4576-8090-64A94415F0A1-07cc63f155500a902b21fef7be6585b5.lrprev,D6EC36B7-9F53-4576-8090-64A94415F0A1-07cc63f155500a902b21fef7be6585b5.lrprev,10480,1837,2
1139,H:\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\bak.7-1-2017\cirrusCT.com\reference\themeforest-9228123-canvas-the-multipurpose-html5-template,themeforest-9228123-canvas-the-multipurpose-html5-template,14495,1138,1
1232,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\@cirrusct\common\packages\security,security,12,326,1
1411,D:\Archive\ckgentry.org\ckgentry.org\drupal-7.0-alpha6\sites\all\libraries\ckeditor\_source\plugins\print\plugin.js,plugin.js,896,1410,2
1891,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Smart Previews.lrdata\B\BB12\BB12288B-1E64-499A-B520-1C3B0735CCB8.dng,BB12288B-1E64-499A-B520-1C3B0735CCB8.dng,997534,1890,2
1902,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Smart Previews.lrdata\2\238C,238C,671050,1901,1
627,D:\Archive\Archive From Hulk\Old Machines\Beetlejuice Backup\Save\Old Drive\From Fester\Users\Gary\DomainProfile,DomainProfile,432,626,1
1288,D:\Data\Dev\Archive\GWG\GWG.Tivo\Backup\VS10\.hg\store\data\_g_w_g._tivo\_g_w_g._tivo._windows_service,_g_w_g._tivo._windows_service,757,824,1
698,D:\Data\Setups\DevSoftware\dotNet SSCLI\sscli20020326\sscli\clr\src\bcl,bcl,9736,697,1
1029,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\ctms.working\gca-ctms-server-win\src\GCA,GCA,143,1028,1
1550,D:\Archive\Archive From Hulk\Dev\Samples\ddfmall6,ddfmall6,330,252,1
1203,D:\Archive\Archive From Hulk\Old Machines\Beetlejuice Backup\Save\Old Drive\Dev\RailInc\POC\RailInc.POC.Web.Services\images,images,105995,1202,1
1342,D:\Archive\Archive From Hulk\Users\Gary\Avanade\Projects\Nationwide\Project Background 2,Project Background 2,600231,1339,1
515,D:\Archive\ckgentry.org\ckgentry.org\drupal-7.0-alpha6\sites\all\libraries\htmlpurifier\library\HTMLPurifier\ConfigSchema,ConfigSchema,173,514,1
1734,D:\Data\Dev\Archive\GWG\GWG.Net,GWG.Net,436,268,1
539,D:\Data\_MOVE TO ARCHIVE\Gary\WebSite\Spring06\Working\Original Images\P2102717.JPG,P2102717.JPG,1806900,538,2
1240,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\@cirrusct.bak\.archive\mr-scratch.bak,mr-scratch.bak,12,332,1
1525,D:\Music\Karaoke\Originals\Sunfly Gold Series\028 - Dr Hook & Smokie\fb376565-e78c-4376-93a7-7b7af0bcc96f.MP3,fb376565-e78c-4376-93a7-7b7af0bcc96f.MP3,2489141,1522,2
747,D:\Data\Gary\Avanade\Pre-2012 (likely dupes)\Avanade\BD\WG,WG,10887,746,1
709,D:\Data\Dev\Archive\GCA\Delete\7-19-2016\CTMS.bak\gca-ctms-server\src\GCA\GCA.Debug.Web\bower_components,bower_components,1955,708,1
1035,D:\Data\Dev\Archive\GCA\Delete\7-19-2016\CTMS.bak\gca-ctms-server\src\GCA\GCA.Debug.Web\client,client,143,708,1
1851,D:\Data\Dev\Scratch\Archive\MusicStore-1.0.0-beta4\src\MusicStore.Spa\ng-apps\components\LoginLink\LoginLinkDirective.ts,LoginLinkDirective.ts,1098,1850,2
874,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\cirrusclinical.com\wp\Sample1\wp-content\themes\avada\Avada\includes\lib,lib,12370,873,1
332,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\@cirrusct.bak\.archive,.archive,718,331,1
1802,D:\Data\Dev\Archive\GWG\GWG.Tivo\Source\.hg\store\data\_g_w_g._tivo._library\_data,_data,273,1801,1
1409,D:\Archive\ckgentry.org\ckgentry.org\drupal-7.0-alpha6\sites\all\libraries\ckeditor\_source\plugins,plugins,896,1408,1
173,D:\Data\Dev\GoldCoast\Archive\TrialTracker\Archive\TrialTracker-base template - works\GCA.TrialTracker.Web.App\GCA.TrialTracker.Web.App\bower_components\angular-material\modules\closure,closure,429,172,1
1011,E:\Backup from old 4TB Drive\LR Backup 7-27-2015\Gentry\Gentry Previews.lrdata\F\FEEF\FEEF5937-3433-488E-8363-B971D1C8D4F7-07cc63f155500a902b21fef7be6585b5.lrprev,FEEF5937-3433-488E-8363-B971D1C8D4F7-07cc63f155500a902b21fef7be6585b5.lrprev,1046128,1010,2
74,D:\Archive\Archive From Hulk\CAM\Old Server CAM Dir\2 - Product Management\IDS_WE_730_nt,IDS_WE_730_nt,10705,73,1
1558,D:\Archive\Archive From Hulk\Dev\Samples\vbAccelerator\TOMDemo\vbalrall\frmFindReplace.frx,frmFindReplace.frx,330,1557,2
1118,D:\Archive\Archive From Hulk\Dev\Dev\GWG\GWG.AudioTools\GWG.AudioTools.KaraokeTools\Backup,Backup,419,1117,1
1665,D:\Data\Dev\Archive\3PComponents\CommonLibrary.NET\src\Lib,Lib,2146,1664,1
1612,D:\Music\Music\Originals\The Allman Brothers Band\2nd Set,2nd Set,48130474,1611,1
1619,D:\Music\Originals\The Allman Brothers Band\2nd Set\03 - Soulshine.flac,03 - Soulshine.flac,48130474,1618,2
73,D:\Archive\Archive From Hulk\CAM\Old Server CAM Dir\2 - Product Management,2 - Product Management,1450761,72,1
1518,D:\Data\Dev\Samples\AlbumArtAggregator\MediaArtAggregator.SearchProvider\SearchProvider\DeviantArtSearchSource.cs,DeviantArtSearchSource.cs,1308,1517,2
1597,D:\Archive\ckgentry.org\ckgentry.org\drupal-7.0-alpha6\places\NLD,NLD,977,1596,1
109,D:\Music\Karaoke\Originals\Misc\my karaoke collection part 10 (OPQR),my karaoke collection part 10 (OPQR),3183264,65,1
295,D:\Data\Dev\G2\Applications,Applications,17661,294,1
453,D:\Data\Dev\G2\Applications\G2.Tivo\Reference\Streambaby\.svn\pristine\ec,ec,316,452,1
1130,H:\Backblaze Restore (C Drive),Backblaze Restore (C Drive),14495,1129,1
751,D:\Data\_MOVE TO ARCHIVE\Gary\Avanade\BD\WG,WG,10887,750,1
497,E:\Music\N.W.A\Straight Outta Compton\01 - Straight Outta Compton.flac,01 - Straight Outta Compton.flac,28645573,496,2
1314,D:\Archive\Archive From Hulk\Dev\dotNet\Samples\Enterprise Services in .NET\enterpriseservicesinnet\VB\Excercise 4,Excercise 4,2239,1313,1
700,D:\Data\Setups\DevSoftware\dotNet SSCLI\sscli20020326\sscli\clr\src\bcl\system\uint16.cs,uint16.cs,9736,699,2
219,E:\Backup from old 4TB Drive\LR Backup 7-27-2015\Gentry\Gentry Previews.lrdata\D\D5C8,D5C8,12352,218,1
